3.5903337 -2.8066666 1.8698889 
3.5903337 -1.9753335 1.8698889 
3.5903337 -1.1440002 1.8698889 
3.5903337 0.5186666 1.8698889 
3.5903337 1.3499998 1.8698889 
3.5903337 2.181333 1.8698889 
3.5903337 3.0126665 1.8698889 
3.5903337 3.8439999 1.8698889 
5.002667 -3.638 1.8698889 
5.002667 -2.8066666 1.8698889 
5.002667 -1.9753335 1.8698889 
5.002667 -1.1440002 1.8698889 
5.002667 -0.31266686 1.8698889 
5.002667 0.5186666 1.8698889 
5.002667 1.3499998 1.8698889 
5.002667 2.181333 1.8698889 
5.002667 3.0126665 1.8698889 
5.002667 3.8439999 1.8698889 
6.415 -3.638 1.8698889 
6.415 -2.8066666 1.8698889 
6.415 -1.9753335 1.8698889 
6.415 -1.1440002 1.8698889 
6.415 -0.31266686 1.8698889 
6.415 0.5186666 1.8698889 
6.415 1.3499998 1.8698889 
6.415 2.181333 1.8698889 
6.415 3.0126665 1.8698889 
6.415 3.8439999 1.8698889 
-6.296 -3.638 2.6464446 
-6.296 -2.8066666 2.6464446 
-6.296 -1.9753335 2.6464446 
-6.296 -1.1440002 2.6464446 
-6.296 -0.31266686 2.6464446 
-6.296 0.5186666 2.6464446 
-6.296 1.3499998 2.6464446 
-6.296 2.181333 2.6464446 
-6.296 3.0126665 2.6464446 
-6.296 3.8439999 2.6464446 
-4.8836665 -3.638 2.6464446 
-4.8836665 -2.8066666 2.6464446 
-4.8836665 -1.9753335 2.6464446 
-4.8836665 -1.1440002 2.6464446 
-4.8836665 -0.31266686 2.6464446 
-4.8836665 0.5186666 2.6464446 
-4.8836665 1.3499998 2.6464446 
-4.8836665 2.181333 2.6464446 
-4.8836665 3.0126665 2.6464446 
-4.8836665 3.8439999 2.6464446 
-3.4713335 -3.638 2.6464446 
-3.4713335 -2.8066666 2.6464446 
-3.4713335 -1.9753335 2.6464446 
-3.4713335 -1.1440002 2.6464446 
-3.4713335 -0.31266686 2.6464446 
-3.4713335 0.5186666 2.6464446 
-3.4713335 1.3499998 2.6464446 
-3.4713335 2.181333 2.6464446 
-3.4713335 3.0126665 2.6464446 
-3.4713335 3.8439999 2.6464446 
-2.0590003 -3.638 2.6464446 
-2.0590003 -2.8066666 2.6464446 
-2.0590003 -1.9753335 2.6464446 
-2.0590003 -1.1440002 2.6464446 
-2.0590003 -0.31266686 2.6464446 
-2.0590003 0.5186666 2.6464446 
-2.0590003 1.3499998 2.6464446 
-2.0590003 2.181333 2.6464446 
-2.0590003 3.0126665 2.6464446 
-2.0590003 3.8439999 2.6464446 
-0.64666677 -3.638 2.6464446 
-0.64666677 -2.8066666 2.6464446 
-0.64666677 -1.9753335 2.6464446 
-0.64666677 -1.1440002 2.6464446 
-0.64666677 -0.31266686 2.6464446 
-0.64666677 0.5186666 2.6464446 
-0.64666677 1.3499998 2.6464446 
-0.64666677 2.181333 2.6464446 
-0.64666677 3.0126665 2.6464446 
-0.64666677 3.8439999 2.6464446 
0.7656668 -3.638 2.6464446 
0.7656668 -2.8066666 2.6464446 
0.7656668 -1.9753335 2.6464446 
0.7656668 -1.1440002 2.6464446 
0.7656668 -0.31266686 2.6464446 
0.7656668 0.5186666 2.6464446 
0.7656668 1.3499998 2.6464446 
0.7656668 2.181333 2.6464446 
0.7656668 3.0126665 2.6464446 
0.7656668 3.8439999 2.6464446 
2.1780002 -3.638 2.6464446 
2.1780002 -2.8066666 2.6464446 
2.1780002 -1.9753335 2.6464446 
2.1780002 -1.1440002 2.6464446 
2.1780002 -0.31266686 2.6464446 
2.1780002 0.5186666 2.6464446 
2.1780002 1.3499998 2.6464446 
2.1780002 2.181333 2.6464446 
2.1780002 3.0126665 2.6464446 
2.1780002 3.8439999 2.6464446 
3.5903337 -3.638 2.6464446 
3.5903337 -2.8066666 2.6464446 
3.5903337 -1.9753335 2.6464446 
3.5903337 -1.1440002 2.6464446 
3.5903337 -0.31266686 2.6464446 
3.5903337 0.5186666 2.6464446 
3.5903337 1.3499998 2.6464446 
3.5903337 2.181333 2.6464446 
3.5903337 3.0126665 2.6464446 
3.5903337 3.8439999 2.6464446 
5.002667 -3.638 2.6464446 
5.002667 -2.8066666 2.6464446 
5.002667 -1.9753335 2.6464446 
5.002667 -1.1440002 2.6464446 
5.002667 -0.31266686 2.6464446 
5.002667 0.5186666 2.6464446 
5.002667 1.3499998 2.6464446 
5.002667 2.181333 2.6464446 
5.002667 3.0126665 2.6464446 
5.002667 3.8439999 2.6464446 
6.415 -3.638 2.6464446 
6.415 -2.8066666 2.6464446 
6.415 -1.9753335 2.6464446 
6.415 -1.1440002 2.6464446 
6.415 -0.31266686 2.6464446 
6.415 0.5186666 2.6464446 
6.415 1.3499998 2.6464446 
6.415 2.181333 2.6464446 
6.415 3.0126665 2.6464446 
6.415 3.8439999 2.6464446 
-6.296 -3.638 3.4229999 
-6.296 -2.8066666 3.4229999 
-6.296 -1.9753335 3.4229999 
-6.296 -1.1440002 3.4229999 
-6.296 -0.31266686 3.4229999 
-6.296 0.5186666 3.4229999 
-6.296 1.3499998 3.4229999 
-6.296 2.181333 3.4229999 
-6.296 3.0126665 3.4229999 
-6.296 3.8439999 3.4229999 
-4.8836665 -3.638 3.4229999 
-4.8836665 -2.8066666 3.4229999 
-4.8836665 -1.9753335 3.4229999 
-4.8836665 -1.1440002 3.4229999 
-4.8836665 -0.31266686 3.4229999 
-4.8836665 0.5186666 3.4229999 
-4.8836665 1.3499998 3.4229999 
-4.8836665 2.181333 3.4229999 
-4.8836665 3.0126665 3.4229999 
-4.8836665 3.8439999 3.4229999 
-3.4713335 -3.638 3.4229999 
-3.4713335 -2.8066666 3.4229999 
-3.4713335 -1.9753335 3.4229999 
-3.4713335 -1.1440002 3.4229999 
-3.4713335 -0.31266686 3.4229999 
-3.4713335 0.5186666 3.4229999 
-3.4713335 1.3499998 3.4229999 
-3.4713335 2.181333 3.4229999 
-3.4713335 3.0126665 3.4229999 
-3.4713335 3.8439999 3.4229999 
-2.0590003 -3.638 3.4229999 
-2.0590003 -2.8066666 3.4229999 
-2.0590003 -1.9753335 3.4229999 
-2.0590003 -1.1440002 3.4229999 
-2.0590003 -0.31266686 3.4229999 
-2.0590003 0.5186666 3.4229999 
-2.0590003 1.3499998 3.4229999 
-2.0590003 2.181333 3.4229999 
-2.0590003 3.0126665 3.4229999 
-2.0590003 3.8439999 3.4229999 
-0.64666677 -3.638 3.4229999 
-0.64666677 -2.8066666 3.4229999 
-0.64666677 -1.9753335 3.4229999 
-0.64666677 -1.1440002 3.4229999 
-0.64666677 -0.31266686 3.4229999 
-0.64666677 0.5186666 3.4229999 
-0.64666677 1.3499998 3.4229999 
-0.64666677 2.181333 3.4229999 
-0.64666677 3.0126665 3.4229999 
-0.64666677 3.8439999 3.4229999 
0.7656668 -3.638 3.4229999 
0.7656668 -2.8066666 3.4229999 
0.7656668 -1.9753335 3.4229999 
0.7656668 -1.1440002 3.4229999 
0.7656668 -0.31266686 3.4229999 
0.7656668 0.5186666 3.4229999 
0.7656668 1.3499998 3.4229999 
0.7656668 2.181333 3.4229999 
0.7656668 3.0126665 3.4229999 
0.7656668 3.8439999 3.4229999 
2.1780002 -3.638 3.4229999 
2.1780002 -2.8066666 3.4229999 
2.1780002 -1.9753335 3.4229999 
2.1780002 -1.1440002 3.4229999 
2.1780002 -0.31266686 3.4229999 
2.1780002 0.5186666 3.4229999 
2.1780002 1.3499998 3.4229999 
2.1780002 2.181333 3.4229999 
2.1780002 3.0126665 3.4229999 
2.1780002 3.8439999 3.4229999 
3.5903337 -3.638 3.4229999 
3.5903337 -2.8066666 3.4229999 
3.5903337 -1.9753335 3.4229999 
3.5903337 -1.1440002 3.4229999 
3.5903337 -0.31266686 3.4229999 
3.5903337 0.5186666 3.4229999 
3.5903337 1.3499998 3.4229999 
3.5903337 2.181333 3.4229999 
3.5903337 3.0126665 3.4229999 
3.5903337 3.8439999 3.4229999 
5.002667 -3.638 3.4229999 
5.002667 -2.8066666 3.4229999 
5.002667 -1.9753335 3.4229999 
5.002667 -1.1440002 3.4229999 
5.002667 -0.31266686 3.4229999 
5.002667 0.5186666 3.4229999 
5.002667 1.3499998 3.4229999 
5.002667 2.181333 3.4229999 
5.002667 3.0126665 3.4229999 
5.002667 3.8439999 3.4229999 
6.415 -3.638 3.4229999 
6.415 -2.8066666 3.4229999 
6.415 -1.9753335 3.4229999 
6.415 -1.1440002 3.4229999 
6.415 -0.31266686 3.4229999 
6.415 0.5186666 3.4229999 
6.415 1.3499998 3.4229999 
6.415 2.181333 3.4229999 
6.415 3.0126665 3.4229999 
6.415 3.8439999 3.4229999 
